ELECTION,PRECINCT,AGE,VOTERS,VOTED,TURNOUT,CYCLE
2000,2181307879,55-64,19.0,19.0,1.0,Even
2000,2181307879,65+,2.0,2.0,1.0,Even
2000,2181307880,18-24,,0.0,,Even
2000,2181307880,25-34,4.0,2.0,0.5,Even
2000,2181307880,35-44,3.0,2.0,0.6666666666666666,Even
2000,2181307880,45-54,10.0,10.0,1.0,Even
2000,2181307880,55-64,16.0,13.0,0.8125,Even
2000,2181307880,65+,12.0,12.0,1.0,Even
2000,2181307881,18-24,5.0,3.0,0.6,Even
2000,2181307881,25-34,21.0,16.0,0.7619047619047619,Even
2000,2181307881,35-44,29.0,28.0,0.9655172413793104,Even
2000,2181307881,45-54,66.0,57.0,0.8636363636363636,Even
2000,2181307881,55-64,29.0,26.0,0.896551724137931,Even
2000,2181307881,65+,13.0,13.0,1.0,Even
2000,2181307882,18-24,8.0,5.0,0.625,Even
2000,2181307882,25-34,31.0,29.0,0.9354838709677419,Even
2000,2181307882,35-44,56.0,53.0,0.9464285714285714,Even
2000,2181307882,45-54,84.0,78.0,0.9285714285714286,Even
2000,2181307882,55-64,39.0,39.0,1.0,Even
2000,2181307882,65+,6.0,6.0,1.0,Even
2000,2181307883,18-24,5.0,5.0,1.0,Even
2000,2181307883,25-34,47.0,43.0,0.9148936170212766,Even
2000,2181307883,35-44,50.0,47.0,0.94,Even
2000,2181307883,45-54,77.0,76.0,0.987012987012987,Even
2000,2181307883,55-64,29.0,29.0,1.0,Even
2000,2181307883,65+,2.0,2.0,1.0,Even
2000,2181307884,18-24,9.0,6.0,0.6666666666666666,Even
2000,2181307884,25-34,33.0,27.0,0.8181818181818182,Even
2000,2181307884,35-44,39.0,37.0,0.9487179487179487,Even
2000,2181307884,45-54,45.0,44.0,0.9777777777777777,Even
2000,2181307884,55-64,17.0,15.0,0.8823529411764706,Even
2000,2181307884,65+,6.0,6.0,1.0,Even
2000,2181307885,18-24,8.0,6.0,0.75,Even
2000,2181307885,25-34,42.0,38.0,0.9047619047619048,Even
2000,2181307885,35-44,55.0,51.0,0.9272727272727272,Even
2000,2181307885,45-54,77.0,75.0,0.974025974025974,Even
2000,2181307885,55-64,17.0,16.0,0.9411764705882353,Even
2000,2181307885,65+,4.0,4.0,1.0,Even
2000,2181307886,18-24,8.0,5.0,0.625,Even
2000,2181307886,25-34,39.0,37.0,0.9487179487179487,Even
2000,2181307886,35-44,96.0,91.0,0.9479166666666666,Even
2000,2181307886,45-54,91.0,89.0,0.978021978021978,Even
2000,2181307886,55-64,21.0,20.0,0.9523809523809523,Even
2000,2181307886,65+,7.0,7.0,1.0,Even
2000,2181307887,18-24,13.0,11.0,0.8461538461538461,Even
2000,2181307887,25-34,39.0,32.0,0.8205128205128205,Even
2000,2181307887,35-44,83.0,75.0,0.9036144578313253,Even
2000,2181307887,45-54,114.0,111.0,0.9736842105263158,Even
2000,2181307887,55-64,72.0,71.0,0.9861111111111112,Even
2000,2181307887,65+,16.0,15.0,0.9375,Even
2000,2181307888,18-24,7.0,2.0,0.2857142857142857,Even
2000,2181307888,25-34,28.0,24.0,0.8571428571428571,Even
2000,2181307888,35-44,77.0,74.0,0.961038961038961,Even
2000,2181307888,45-54,137.0,131.0,0.9562043795620438,Even
2000,2181307888,55-64,80.0,79.0,0.9875,Even
2000,2181307888,65+,18.0,18.0,1.0,Even
2000,2181307910,18-24,7.0,6.0,0.8571428571428571,Even
2000,2181307910,25-34,36.0,33.0,0.9166666666666666,Even
2000,2181307910,35-44,88.0,83.0,0.9431818181818182,Even
2000,2181307910,45-54,112.0,108.0,0.9642857142857143,Even
2000,2181307910,55-64,34.0,34.0,1.0,Even
2000,2181307910,65+,9.0,9.0,1.0,Even
2001,2181007800,18-24,12.0,1.0,0.08333333333333333,Odd
2001,2181007800,25-34,40.0,15.0,0.375,Odd
2001,2181007800,35-44,93.0,41.0,0.44086021505376344,Odd
2001,2181007800,45-54,86.0,55.0,0.6395348837209303,Odd
2001,2181007800,55-64,35.0,25.0,0.7142857142857143,Odd
2001,2181007800,65+,19.0,12.0,0.631578947368421,Odd
2001,2181007801,18-24,9.0,1.0,0.1111111111111111,Odd
2001,2181007801,25-34,31.0,13.0,0.41935483870967744,Odd
2001,2181007801,35-44,55.0,30.0,0.5454545454545454,Odd
2001,2181007801,45-54,61.0,38.0,0.6229508196721312,Odd
2001,2181007801,55-64,21.0,16.0,0.7619047619047619,Odd
2001,2181007801,65+,5.0,5.0,1.0,Odd
2001,2181007802,18-24,3.0,1.0,0.3333333333333333,Odd
2001,2181007802,25-34,26.0,11.0,0.4230769230769231,Odd
2001,2181007802,35-44,29.0,7.0,0.2413793103448276,Odd
2001,2181007802,45-54,48.0,25.0,0.5208333333333334,Odd
2001,2181007802,55-64,7.0,6.0,0.8571428571428571,Odd
2001,2181007802,65+,3.0,3.0,1.0,Odd
2001,2181007804,18-24,11.0,0.0,0.0,Odd
2001,2181007804,25-34,74.0,25.0,0.33783783783783783,Odd
2001,2181007804,35-44,137.0,58.0,0.4233576642335766,Odd
2001,2181007804,45-54,182.0,106.0,0.5824175824175825,Odd
2001,2181007804,55-64,70.0,49.0,0.7,Odd
2001,2181007804,65+,12.0,11.0,0.9166666666666666,Odd
2001,2181007806,18-24,13.0,2.0,0.15384615384615385,Odd
2001,2181007806,25-34,87.0,31.0,0.3563218390804598,Odd
2001,2181007806,35-44,85.0,43.0,0.5058823529411764,Odd
2001,2181007806,45-54,71.0,35.0,0.49295774647887325,Odd
2001,2181007806,55-64,34.0,22.0,0.6470588235294118,Odd
2001,2181007806,65+,3.0,2.0,0.6666666666666666,Odd
2001,2181007807,18-24,14.0,4.0,0.2857142857142857,Odd
2001,2181007807,25-34,51.0,16.0,0.3137254901960784,Odd
2001,2181007807,35-44,94.0,42.0,0.44680851063829785,Odd
2001,2181007807,45-54,170.0,109.0,0.6411764705882353,Odd
2001,2181007807,55-64,43.0,33.0,0.7674418604651163,Odd
2001,2181007807,65+,6.0,4.0,0.6666666666666666,Odd
2001,2181007808,18-24,12.0,2.0,0.16666666666666666,Odd
2001,2181007808,25-34,82.0,20.0,0.24390243902439024,Odd
2001,2181007808,35-44,120.0,43.0,0.35833333333333334,Odd
2001,2181007808,45-54,91.0,39.0,0.42857142857142855,Odd
2001,2181007808,55-64,32.0,23.0,0.71875,Odd
2001,2181007808,65+,11.0,7.0,0.6363636363636364,Odd
2001,2181007809,18-24,15.0,2.0,0.13333333333333333,Odd
2001,2181007809,25-34,87.0,30.0,0.3448275862068966,Odd
2001,2181007809,35-44,138.0,56.0,0.4057971014492754,Odd
2001,2181007809,45-54,160.0,91.0,0.56875,Odd
2001,2181007809,55-64,56.0,40.0,0.7142857142857143,Odd
2001,2181007809,65+,6.0,6.0,1.0,Odd
2001,2181007810,18-24,8.0,1.0,0.125,Odd
2001,2181007810,25-34,66.0,20.0,0.30303030303030304,Odd
2001,2181007810,35-44,113.0,60.0,0.5309734513274337,Odd
2001,2181007810,45-54,161.0,97.0,0.6024844720496895,Odd
2001,2181007810,55-64,58.0,44.0,0.7586206896551724,Odd
2001,2181007810,65+,24.0,20.0,0.8333333333333334,Odd
2001,2181007811,18-24,14.0,2.0,0.14285714285714285,Odd
2001,2181007811,25-34,86.0,29.0,0.3372093023255814,Odd
2001,2181007811,35-44,159.0,79.0,0.4968553459119497,Odd
2001,2181007811,45-54,127.0,72.0,0.5669291338582677,Odd
2001,2181007811,55-64,46.0,31.0,0.6739130434782609,Odd
2001,2181007811,65+,5.0,4.0,0.8,Odd
2001,2181007812,18-24,14.0,3.0,0.21428571428571427,Odd
2001,2181007812,25-34,61.0,19.0,0.3114754098360656,Odd
2001,2181007812,35-44,85.0,28.0,0.32941176470588235,Odd
2001,2181007812,45-54,100.0,59.0,0.59,Odd
2001,2181007812,55-64,32.0,17.0,0.53125,Odd
2001,2181007812,65+,8.0,5.0,0.625,Odd
2001,2181007813,18-24,17.0,2.0,0.11764705882352941,Odd
2001,2181007813,25-34,28.0,7.0,0.25,Odd
2001,2181007813,35-44,81.0,24.0,0.2962962962962963,Odd
2001,2181007813,45-54,96.0,55.0,0.5729166666666666,Odd
2001,2181007813,55-64,41.0,26.0,0.6341463414634146,Odd
2001,2181007813,65+,14.0,10.0,0.7142857142857143,Odd
2001,2181007814,18-24,12.0,0.0,0.0,Odd
2001,2181007814,25-34,51.0,18.0,0.35294117647058826,Odd
2001,2181007814,35-44,87.0,48.0,0.5517241379310345,Odd
2001,2181007814,45-54,78.0,38.0,0.48717948717948717,Odd
2001,2181007814,55-64,47.0,29.0,0.6170212765957447,Odd
2001,2181007814,65+,8.0,8.0,1.0,Odd
2001,2181007815,18-24,6.0,1.0,0.16666666666666666,Odd
2001,2181007815,25-34,19.0,8.0,0.42105263157894735,Odd
2001,2181007815,35-44,27.0,9.0,0.3333333333333333,Odd
2001,2181007815,45-54,25.0,14.0,0.56,Odd
2001,2181007815,55-64,13.0,12.0,0.9230769230769231,Odd
2001,2181007815,65+,7.0,5.0,0.7142857142857143,Odd
2001,2181007816,18-24,11.0,1.0,0.09090909090909091,Odd
2001,2181007816,25-34,29.0,8.0,0.27586206896551724,Odd
2001,2181007816,35-44,87.0,46.0,0.5287356321839081,Odd
2001,2181007816,45-54,81.0,43.0,0.5308641975308642,Odd
2001,2181007816,55-64,35.0,18.0,0.5142857142857142,Odd
2001,2181007816,65+,6.0,5.0,0.8333333333333334,Odd
2001,2181007817,18-24,10.0,2.0,0.2,Odd
2001,2181007817,25-34,39.0,12.0,0.3076923076923077,Odd
2001,2181007817,35-44,92.0,48.0,0.5217391304347826,Odd
2001,2181007817,45-54,105.0,54.0,0.5142857142857142,Odd
2001,2181007817,55-64,82.0,68.0,0.8292682926829268,Odd
2001,2181007817,65+,17.0,16.0,0.9411764705882353,Odd
2001,2181007818,18-24,13.0,1.0,0.07692307692307693,Odd
2001,2181007818,25-34,52.0,16.0,0.3076923076923077,Odd
2001,2181007818,35-44,107.0,59.0,0.5514018691588785,Odd
2001,2181007818,45-54,134.0,80.0,0.5970149253731343,Odd
2001,2181007818,55-64,58.0,37.0,0.6379310344827587,Odd
2001,2181007818,65+,13.0,10.0,0.7692307692307693,Odd
2001,2181007819,18-24,6.0,1.0,0.16666666666666666,Odd
2001,2181007819,25-34,55.0,14.0,0.2545454545454545,Odd
2001,2181007819,35-44,82.0,52.0,0.6341463414634146,Odd
2001,2181007819,45-54,105.0,67.0,0.638095238095238,Odd
2001,2181007819,55-64,40.0,32.0,0.8,Odd
2001,2181007819,65+,13.0,12.0,0.9230769230769231,Odd
2001,2181007820,18-24,10.0,1.0,0.1,Odd
2001,2181007820,25-34,57.0,16.0,0.2807017543859649,Odd
2001,2181007820,35-44,76.0,44.0,0.5789473684210527,Odd
2001,2181007820,45-54,60.0,37.0,0.6166666666666667,Odd
2001,2181007820,55-64,43.0,30.0,0.6976744186046512,Odd
2001,2181007820,65+,23.0,22.0,0.9565217391304348,Odd
2001,2181007821,18-24,16.0,3.0,0.1875,Odd
2001,2181007821,25-34,43.0,22.0,0.5116279069767442,Odd
2001,2181007821,35-44,52.0,20.0,0.38461538461538464,Odd
2001,2181007821,45-54,66.0,27.0,0.4090909090909091,Odd
2001,2181007821,55-64,33.0,22.0,0.6666666666666666,Odd
2001,2181007821,65+,11.0,10.0,0.9090909090909091,Odd
2001,2181007822,18-24,13.0,1.0,0.07692307692307693,Odd
2001,2181007822,25-34,41.0,13.0,0.3170731707317073,Odd
2001,2181007822,35-44,63.0,24.0,0.38095238095238093,Odd
2001,2181007822,45-54,68.0,32.0,0.47058823529411764,Odd
2001,2181007822,55-64,31.0,18.0,0.5806451612903226,Odd
2001,2181007822,65+,19.0,16.0,0.8421052631578947,Odd
2001,2181007823,18-24,6.0,0.0,0.0,Odd
2001,2181007823,25-34,29.0,9.0,0.3103448275862069,Odd
2001,2181007823,35-44,33.0,13.0,0.3939393939393939,Odd
2001,2181007823,45-54,29.0,15.0,0.5172413793103449,Odd
2001,2181007823,55-64,16.0,10.0,0.625,Odd
2001,2181007823,65+,6.0,5.0,0.8333333333333334,Odd
2001,2181007824,18-24,8.0,1.0,0.125,Odd
2001,2181007824,25-34,52.0,11.0,0.21153846153846154,Odd
2001,2181007824,35-44,73.0,35.0,0.4794520547945205,Odd
2001,2181007824,45-54,83.0,41.0,0.4939759036144578,Odd
2001,2181007824,55-64,51.0,33.0,0.6470588235294118,Odd
2001,2181007824,65+,10.0,9.0,0.9,Odd
2001,2181007825,18-24,4.0,0.0,0.0,Odd
2001,2181007825,25-34,35.0,12.0,0.34285714285714286,Odd
2001,2181007825,35-44,46.0,24.0,0.5217391304347826,Odd
2001,2181007825,45-54,66.0,46.0,0.696969696969697,Odd
2001,2181007825,55-64,31.0,28.0,0.9032258064516129,Odd
2001,2181007825,65+,12.0,10.0,0.8333333333333334,Odd
2001,2181007826,18-24,6.0,1.0,0.16666666666666666,Odd
2001,2181007826,25-34,30.0,13.0,0.43333333333333335,Odd
2001,2181007826,35-44,86.0,49.0,0.5697674418604651,Odd
2001,2181007826,45-54,63.0,42.0,0.6666666666666666,Odd
2001,2181007826,55-64,32.0,22.0,0.6875,Odd
2001,2181007826,65+,3.0,3.0,1.0,Odd
2001,2181007827,18-24,11.0,1.0,0.09090909090909091,Odd
2001,2181007827,25-34,26.0,4.0,0.15384615384615385,Odd
2001,2181007827,35-44,61.0,25.0,0.4098360655737705,Odd
2001,2181007827,45-54,38.0,24.0,0.631578947368421,Odd
2001,2181007827,55-64,22.0,16.0,0.7272727272727273,Odd
2001,2181007827,65+,2.0,2.0,1.0,Odd
2001,2181007828,18-24,4.0,0.0,0.0,Odd
2001,2181007828,25-34,24.0,9.0,0.375,Odd
2001,2181007828,35-44,36.0,17.0,0.4722222222222222,Odd
2001,2181007828,45-54,24.0,14.0,0.5833333333333334,Odd
2001,2181007828,55-64,13.0,11.0,0.8461538461538461,Odd
2001,2181007828,65+,2.0,2.0,1.0,Odd
2001,2181007829,18-24,4.0,2.0,0.5,Odd
2001,2181007829,25-34,7.0,1.0,0.14285714285714285,Odd
2001,2181007829,35-44,13.0,7.0,0.5384615384615384,Odd
2001,2181007829,45-54,23.0,14.0,0.6086956521739131,Odd
2001,2181007829,55-64,12.0,8.0,0.6666666666666666,Odd
2001,2181007829,65+,10.0,6.0,0.6,Odd
2001,2181007830,18-24,2.0,0.0,0.0,Odd
2001,2181007830,25-34,5.0,2.0,0.4,Odd
2001,2181007830,35-44,9.0,6.0,0.6666666666666666,Odd
2001,2181007830,45-54,6.0,5.0,0.8333333333333334,Odd
2001,2181007830,55-64,4.0,3.0,0.75,Odd
2001,2181007830,65+,1.0,1.0,1.0,Odd
2001,2181007831,18-24,2.0,0.0,0.0,Odd
2001,2181007831,25-34,10.0,3.0,0.3,Odd
2001,2181007831,35-44,20.0,7.0,0.35,Odd
2001,2181007831,45-54,17.0,5.0,0.29411764705882354,Odd
2001,2181007831,55-64,11.0,4.0,0.36363636363636365,Odd
2001,2181007831,65+,2.0,2.0,1.0,Odd
2001,2181007832,18-24,4.0,1.0,0.25,Odd
2001,2181007832,25-34,9.0,1.0,0.1111111111111111,Odd
2001,2181007832,35-44,14.0,5.0,0.35714285714285715,Odd
2001,2181007832,45-54,13.0,7.0,0.5384615384615384,Odd
2001,2181007832,55-64,9.0,5.0,0.5555555555555556,Odd
2001,2181007832,65+,1.0,1.0,1.0,Odd
2001,2181007833,18-24,2.0,0.0,0.0,Odd
2001,2181007833,25-34,5.0,1.0,0.2,Odd
2001,2181007833,35-44,4.0,1.0,0.25,Odd
2001,2181007833,45-54,6.0,5.0,0.8333333333333334,Odd
2001,2181007833,55-64,3.0,2.0,0.6666666666666666,Odd
2001,2181007833,65+,1.0,1.0,1.0,Odd
2001,2181007834,18-24,,0.0,,Odd
2001,2181007834,25-34,,0.0,,Odd
2001,2181007834,35-44,,0.0,,Odd
2001,2181007834,45-54,,0.0,,Odd
2001,2181007834,55-64,1.0,0.0,0.0,Odd
2001,2181007834,65+,,0.0,,Odd
2001,2181007835,18-24,1.0,0.0,0.0,Odd
2001,2181007835,25-34,1.0,0.0,0.0,Odd
2001,2181007835,35-44,,0.0,,Odd
2001,2181007835,45-54,1.0,0.0,0.0,Odd
2001,2181007835,55-64,2.0,1.0,0.5,Odd
2001,2181007835,65+,1.0,1.0,1.0,Odd
2001,2181007836,18-24,5.0,0.0,0.0,Odd
2001,2181007836,25-34,10.0,5.0,0.5,Odd
2001,2181007836,35-44,12.0,6.0,0.5,Odd
2001,2181007836,45-54,17.0,7.0,0.4117647058823529,Odd
2001,2181007836,55-64,23.0,17.0,0.7391304347826086,Odd
2001,2181007836,65+,26.0,23.0,0.8846153846153846,Odd
2001,2181007837,18-24,5.0,1.0,0.2,Odd
2001,2181007837,25-34,4.0,1.0,0.25,Odd
2001,2181007837,35-44,11.0,3.0,0.2727272727272727,Odd
2001,2181007837,45-54,10.0,6.0,0.6,Odd
2001,2181007837,55-64,13.0,5.0,0.38461538461538464,Odd
2001,2181007837,65+,3.0,0.0,0.0,Odd
2001,2181007838,18-24,3.0,0.0,0.0,Odd
2001,2181007838,25-34,4.0,0.0,0.0,Odd
2001,2181007838,35-44,5.0,2.0,0.4,Odd
2001,2181007838,45-54,5.0,3.0,0.6,Odd
2001,2181007838,55-64,1.0,1.0,1.0,Odd
2001,2181007838,65+,,0.0,,Odd
2001,2181007839,18-24,8.0,3.0,0.375,Odd
2001,2181007839,25-34,25.0,8.0,0.32,Odd
2001,2181007839,35-44,54.0,35.0,0.6481481481481481,Odd
2001,2181007839,45-54,63.0,36.0,0.5714285714285714,Odd
2001,2181007839,55-64,55.0,47.0,0.8545454545454545,Odd
2001,2181007839,65+,19.0,13.0,0.6842105263157895,Odd
2001,2181007840,18-24,3.0,1.0,0.3333333333333333,Odd
2001,2181007840,25-34,30.0,9.0,0.3,Odd
2001,2181007840,35-44,39.0,17.0,0.4358974358974359,Odd
2001,2181007840,45-54,45.0,32.0,0.7111111111111111,Odd
2001,2181007840,55-64,46.0,40.0,0.8695652173913043,Odd
2001,2181007840,65+,9.0,7.0,0.7777777777777778,Odd
2001,2181007841,18-24,4.0,1.0,0.25,Odd
2001,2181007841,25-34,32.0,20.0,0.625,Odd
2001,2181007841,35-44,41.0,21.0,0.5121951219512195,Odd
2001,2181007841,45-54,104.0,64.0,0.6153846153846154,Odd
2001,2181007841,55-64,50.0,39.0,0.78,Odd
2001,2181007841,65+,9.0,9.0,1.0,Odd
2001,2181007842,18-24,8.0,1.0,0.125,Odd
2001,2181007842,25-34,55.0,20.0,0.36363636363636365,Odd
2001,2181007842,35-44,97.0,50.0,0.5154639175257731,Odd
2001,2181007842,45-54,154.0,103.0,0.6688311688311688,Odd
2001,2181007842,55-64,75.0,57.0,0.76,Odd
2001,2181007842,65+,16.0,14.0,0.875,Odd
2001,2181007843,18-24,13.0,7.0,0.5384615384615384,Odd
2001,2181007843,25-34,75.0,38.0,0.5066666666666667,Odd
2001,2181007843,35-44,120.0,55.0,0.4583333333333333,Odd
2001,2181007843,45-54,159.0,110.0,0.6918238993710691,Odd
2001,2181007843,55-64,69.0,56.0,0.8115942028985508,Odd
2001,2181007843,65+,19.0,15.0,0.7894736842105263,Odd
2001,2181007844,18-24,10.0,3.0,0.3,Odd
2001,2181007844,25-34,34.0,14.0,0.4117647058823529,Odd
2001,2181007844,35-44,51.0,25.0,0.49019607843137253,Odd
2001,2181007844,45-54,60.0,40.0,0.6666666666666666,Odd
2001,2181007844,55-64,30.0,23.0,0.7666666666666667,Odd
2001,2181007844,65+,13.0,10.0,0.7692307692307693,Odd
2001,2181007845,18-24,5.0,0.0,0.0,Odd
2001,2181007845,25-34,33.0,10.0,0.30303030303030304,Odd
2001,2181007845,35-44,39.0,23.0,0.5897435897435898,Odd
2001,2181007845,45-54,40.0,22.0,0.55,Odd
2001,2181007845,55-64,18.0,14.0,0.7777777777777778,Odd
2001,2181007845,65+,7.0,5.0,0.7142857142857143,Odd
2001,2181007846,18-24,1.0,0.0,0.0,Odd
2001,2181007846,25-34,4.0,3.0,0.75,Odd
2001,2181007846,35-44,3.0,0.0,0.0,Odd
2001,2181007846,45-54,24.0,14.0,0.5833333333333334,Odd
2001,2181007846,55-64,19.0,9.0,0.47368421052631576,Odd
2001,2181007846,65+,45.0,39.0,0.8666666666666667,Odd
2001,2181007847,18-24,2.0,0.0,0.0,Odd
2001,2181007847,25-34,1.0,0.0,0.0,Odd
2001,2181007847,35-44,2.0,1.0,0.5,Odd
2001,2181007847,45-54,4.0,1.0,0.25,Odd
2001,2181007847,55-64,,0.0,,Odd
2001,2181007847,65+,,0.0,,Odd
2001,2181007848,18-24,8.0,3.0,0.375,Odd
2001,2181007848,25-34,30.0,7.0,0.23333333333333334,Odd
2001,2181007848,35-44,21.0,15.0,0.7142857142857143,Odd
2001,2181007848,45-54,24.0,16.0,0.6666666666666666,Odd
2001,2181007848,55-64,12.0,9.0,0.75,Odd
2001,2181007848,65+,4.0,2.0,0.5,Odd
2001,2181007849,18-24,,0.0,,Odd
2001,2181007849,25-34,,0.0,,Odd
2001,2181007849,35-44,2.0,1.0,0.5,Odd
2001,2181007849,45-54,,0.0,,Odd
2001,2181007849,55-64,,0.0,,Odd
2001,2181007849,65+,,0.0,,Odd
2001,2181007850,18-24,6.0,0.0,0.0,Odd
2001,2181007850,25-34,31.0,12.0,0.3870967741935484,Odd
2001,2181007850,35-44,79.0,38.0,0.4810126582278481,Odd
2001,2181007850,45-54,75.0,52.0,0.6933333333333334,Odd
2001,2181007850,55-64,61.0,49.0,0.8032786885245902,Odd
2001,2181007850,65+,44.0,36.0,0.8181818181818182,Odd
2001,2181007851,18-24,2.0,1.0,0.5,Odd
2001,2181007851,25-34,10.0,5.0,0.5,Odd
2001,2181007851,35-44,20.0,9.0,0.45,Odd
2001,2181007851,45-54,50.0,32.0,0.64,Odd
2001,2181007851,55-64,139.0,116.0,0.8345323741007195,Odd
2001,2181007851,65+,162.0,147.0,0.9074074074074074,Odd
2001,2181007852,18-24,8.0,4.0,0.5,Odd
2001,2181007852,25-34,31.0,11.0,0.3548387096774194,Odd
2001,2181007852,35-44,60.0,27.0,0.45,Odd
2001,2181007852,45-54,67.0,28.0,0.417910447761194,Odd
2001,2181007852,55-64,39.0,25.0,0.6410256410256411,Odd
2001,2181007852,65+,22.0,18.0,0.8181818181818182,Odd
2001,2181007853,18-24,8.0,0.0,0.0,Odd
2001,2181007853,25-34,28.0,10.0,0.35714285714285715,Odd
2001,2181007853,35-44,49.0,17.0,0.3469387755102041,Odd
2001,2181007853,45-54,40.0,18.0,0.45,Odd
2001,2181007853,55-64,18.0,14.0,0.7777777777777778,Odd
2001,2181007853,65+,11.0,10.0,0.9090909090909091,Odd
2001,2181307854,18-24,3.0,1.0,0.3333333333333333,Odd
2001,2181307854,25-34,21.0,9.0,0.42857142857142855,Odd
2001,2181307854,35-44,39.0,17.0,0.4358974358974359,Odd
2001,2181307854,45-54,47.0,30.0,0.6382978723404256,Odd
2001,2181307854,55-64,15.0,11.0,0.7333333333333333,Odd
2001,2181307854,65+,8.0,7.0,0.875,Odd
2001,2181307855,18-24,6.0,3.0,0.5,Odd
2001,2181307855,25-34,22.0,5.0,0.22727272727272727,Odd
2001,2181307855,35-44,51.0,25.0,0.49019607843137253,Odd
2001,2181307855,45-54,29.0,17.0,0.5862068965517241,Odd
2001,2181307855,55-64,18.0,10.0,0.5555555555555556,Odd
2001,2181307855,65+,9.0,7.0,0.7777777777777778,Odd
2001,2181307856,18-24,7.0,1.0,0.14285714285714285,Odd
2001,2181307856,25-34,38.0,21.0,0.5526315789473685,Odd
2001,2181307856,35-44,53.0,24.0,0.4528301886792453,Odd
2001,2181307856,45-54,45.0,23.0,0.5111111111111111,Odd
2001,2181307856,55-64,23.0,21.0,0.9130434782608695,Odd
2001,2181307856,65+,6.0,5.0,0.8333333333333334,Odd
2001,2181307857,18-24,12.0,3.0,0.25,Odd
2001,2181307857,25-34,32.0,7.0,0.21875,Odd
2001,2181307857,35-44,55.0,36.0,0.6545454545454545,Odd
2001,2181307857,45-54,81.0,46.0,0.5679012345679012,Odd
2001,2181307857,55-64,71.0,49.0,0.6901408450704225,Odd
2001,2181307857,65+,21.0,17.0,0.8095238095238095,Odd
2001,2181307858,18-24,8.0,1.0,0.125,Odd
2001,2181307858,25-34,38.0,9.0,0.23684210526315788,Odd
2001,2181307858,35-44,92.0,47.0,0.5108695652173914,Odd
2001,2181307858,45-54,132.0,78.0,0.5909090909090909,Odd
2001,2181307858,55-64,51.0,34.0,0.6666666666666666,Odd
2001,2181307858,65+,6.0,5.0,0.8333333333333334,Odd
2001,2181307859,18-24,9.0,0.0,0.0,Odd
2001,2181307859,25-34,41.0,15.0,0.36585365853658536,Odd
2001,2181307859,35-44,94.0,48.0,0.5106382978723404,Odd
2001,2181307859,45-54,116.0,73.0,0.6293103448275862,Odd
2001,2181307859,55-64,51.0,31.0,0.6078431372549019,Odd
2001,2181307859,65+,17.0,10.0,0.5882352941176471,Odd
2001,2181307860,18-24,7.0,0.0,0.0,Odd
2001,2181307860,25-34,32.0,11.0,0.34375,Odd
2001,2181307860,35-44,71.0,38.0,0.5352112676056338,Odd
2001,2181307860,45-54,80.0,49.0,0.6125,Odd
2001,2181307860,55-64,55.0,49.0,0.8909090909090909,Odd
2001,2181307860,65+,14.0,14.0,1.0,Odd
2001,2181307861,18-24,7.0,4.0,0.5714285714285714,Odd
2001,2181307861,25-34,26.0,14.0,0.5384615384615384,Odd
2001,2181307861,35-44,67.0,40.0,0.5970149253731343,Odd
2001,2181307861,45-54,60.0,37.0,0.6166666666666667,Odd
2001,2181307861,55-64,38.0,22.0,0.5789473684210527,Odd
2001,2181307861,65+,12.0,11.0,0.9166666666666666,Odd
2001,2181307862,18-24,10.0,4.0,0.4,Odd
2001,2181307862,25-34,33.0,7.0,0.21212121212121213,Odd
2001,2181307862,35-44,72.0,37.0,0.5138888888888888,Odd
2001,2181307862,45-54,70.0,49.0,0.7,Odd
2001,2181307862,55-64,30.0,23.0,0.7666666666666667,Odd
2001,2181307862,65+,6.0,5.0,0.8333333333333334,Odd
2001,2181307863,18-24,5.0,0.0,0.0,Odd
2001,2181307863,25-34,34.0,12.0,0.35294117647058826,Odd
2001,2181307863,35-44,79.0,37.0,0.46835443037974683,Odd
2001,2181307863,45-54,85.0,48.0,0.5647058823529412,Odd
2001,2181307863,55-64,70.0,49.0,0.7,Odd
2001,2181307863,65+,21.0,19.0,0.9047619047619048,Odd
2001,2181307864,18-24,6.0,2.0,0.3333333333333333,Odd
2001,2181307864,25-34,34.0,11.0,0.3235294117647059,Odd
2001,2181307864,35-44,54.0,28.0,0.5185185185185185,Odd
2001,2181307864,45-54,45.0,25.0,0.5555555555555556,Odd
2001,2181307864,55-64,34.0,23.0,0.6764705882352942,Odd
2001,2181307864,65+,44.0,42.0,0.9545454545454546,Odd
2001,2181307865,18-24,4.0,1.0,0.25,Odd
2001,2181307865,25-34,24.0,12.0,0.5,Odd
2001,2181307865,35-44,41.0,14.0,0.34146341463414637,Odd
2001,2181307865,45-54,26.0,19.0,0.7307692307692307,Odd
2001,2181307865,55-64,17.0,10.0,0.5882352941176471,Odd
2001,2181307865,65+,8.0,8.0,1.0,Odd
2001,2181307866,18-24,10.0,3.0,0.3,Odd
2001,2181307866,25-34,58.0,22.0,0.3793103448275862,Odd
2001,2181307866,35-44,63.0,37.0,0.5873015873015873,Odd
2001,2181307866,45-54,74.0,46.0,0.6216216216216216,Odd
2001,2181307866,55-64,22.0,18.0,0.8181818181818182,Odd
2001,2181307866,65+,6.0,5.0,0.8333333333333334,Odd
2001,2181307867,18-24,4.0,0.0,0.0,Odd
